symbol,date,callvol,putvol,calloi,putoi,iv30mean,iv60mean,type,volume,oi
SPRT,2021-03-08 00:00:00,1,8,966,57,2.004,1.8437,call,1,966
SPRT,2021-03-08 00:00:00,0,0,0,0,2.004,1.8437,put,8,57
TSLA,2021-03-08 00:00:00,519349,492390,2569639,3047705,0.8718,0.8028,call,519349,2569639
TSLA,2021-03-08 00:00:00,0,0,0,0,0.8718,0.8028,put,492390,3047705
UEC,2021-03-08 00:00:00,1869,1101,56394,10737,1.338,1.3213,call,1869,56394
UEC,2021-03-08 00:00:00,0,0,0,0,1.338,1.3213,put,1101,10737
UPST,2021-03-08 00:00:00,860,465,9057,5339,1.513,1.3594,call,860,9057
UPST,2021-03-08 00:00:00,0,0,0,0,1.513,1.3594,put,465,5339
WISH,2021-03-08 00:00:00,17347,5055,49032,25335,1.3552,1.2524,call,17347,49032
WISH,2021-03-08 00:00:00,0,0,0,0,1.3552,1.2524,put,5055,25335
WKHS,2021-03-08 00:00:00,163368,33821,302460,178462,1.6039,1.4666,call,163368,302460
WKHS,2021-03-08 00:00:00,0,0,0,0,1.6039,1.4666,put,33821,178462
AMC,2021-03-09 00:00:00,499790,139324,1220023,654989,2.0812,1.9654,call,499790,1220023
AMC,2021-03-09 00:00:00,0,0,0,0,2.0812,1.9654,put,139324,654989
AMD,2021-03-09 00:00:00,271061,118235,1597380,1533172,0.4577,0.4948,call,271061,1597380
AMD,2021-03-09 00:00:00,0,0,0,0,0.4577,0.4948,put,118235,1533172
AMZN,2021-03-09 00:00:00,142667,88747,429107,380896,0.3031,0.327,call,142667,429107
AMZN,2021-03-09 00:00:00,0,0,0,0,0.3031,0.327,put,88747,380896
APPS,2021-03-09 00:00:00,22207,6603,72809,36218,1.0044,0.9797,call,22207,72809
APPS,2021-03-09 00:00:00,0,0,0,0,1.0044,0.9797,put,6603,36218
AVGO,2021-03-09 00:00:00,5013,3398,64728,88285,0.3329,0.3339,call,5013,64728
AVGO,2021-03-09 00:00:00,0,0,0,0,0.3329,0.3339,put,3398,88285
BABA,2021-03-09 00:00:00,157937,86276,1790088,1400660,0.3763,0.3783,call,157937,1790088
BABA,2021-03-09 00:00:00,0,0,0,0,0.3763,0.3783,put,86276,1400660
BB,2021-03-09 00:00:00,93675,7600,666171,248277,1.3139,1.1882,call,93675,666171
BB,2021-03-09 00:00:00,0,0,0,0,1.3139,1.1882,put,7600,248277
BBIG,2021-03-09 00:00:00,179,2,12675,381,1.4119,1.5795,call,179,12675
BBIG,2021-03-09 00:00:00,0,0,0,0,1.4119,1.5795,put,2,381
CLOV,2021-03-09 00:00:00,56433,5646,431409,125297,1.243,1.1436,call,56433,431409
CLOV,2021-03-09 00:00:00,0,0,0,0,1.243,1.1436,put,5646,125297
CRWD,2021-03-09 00:00:00,18986,8541,147601,221050,0.6616,0.5969,call,18986,147601
CRWD,2021-03-09 00:00:00,0,0,0,0,0.6616,0.5969,put,8541,221050
DKNG,2021-03-09 00:00:00,126921,33535,502201,205046,0.6702,0.6904,call,126921,502201
DKNG,2021-03-09 00:00:00,0,0,0,0,0.6702,0.6904,put,33535,205046
GME,2021-03-09 00:00:00,213704,187675,421044,1416275,2.177,2.0173,call,213704,421044
GME,2021-03-09 00:00:00,0,0,0,0,2.177,2.0173,put,187675,1416275
MCFE,2021-03-09 00:00:00,493,165,14805,7589,0.5434,0.518,call,493,14805
MCFE,2021-03-09 00:00:00,0,0,0,0,0.5434,0.518,put,165,7589
MRNA,2021-03-09 00:00:00,22655,11117,238283,197989,0.7817,0.7575,call,22655,238283
MRNA,2021-03-09 00:00:00,0,0,0,0,0.7817,0.7575,put,11117,197989
NET,2021-03-09 00:00:00,10879,5431,145359,82251,0.6524,0.6668,call,10879,145359
NET,2021-03-09 00:00:00,0,0,0,0,0.6524,0.6668,put,5431,82251
NKLA,2021-03-09 00:00:00,23197,8403,252106,184479,1.1062,1.1071,call,23197,252106
NKLA,2021-03-09 00:00:00,0,0,0,0,1.1062,1.1071,put,8403,184479
PLTR,2021-03-09 00:00:00,521225,122180,2099446,1295157,0.9439,0.9482,call,521225,2099446
PLTR,2021-03-09 00:00:00,0,0,0,0,0.9439,0.9482,put,122180,1295157
PYPL,2021-03-09 00:00:00,57841,34469,365221,334570,0.4493,0.4497,call,57841,365221
PYPL,2021-03-09 00:00:00,0,0,0,0,0.4493,0.4497,put,34469,334570
RDHL,2021-03-09 00:00:00,310,59,14342,5189,1.087,1.2821,call,310,14342
RDHL,2021-03-09 00:00:00,0,0,0,0,1.087,1.2821,put,59,5189
REKR,2021-03-09 00:00:00,456,25,41208,19574,1.2345,1.1977,call,456,41208
REKR,2021-03-09 00:00:00,0,0,0,0,1.2345,1.1977,put,25,19574
RIDE,2021-03-09 00:00:00,8653,13328,106692,45171,1.1678,1.134,call,8653,106692
RIDE,2021-03-09 00:00:00,0,0,0,0,1.1678,1.134,put,13328,45171
ROOT,2021-03-09 00:00:00,2050,823,30810,15004,1.3262,1.2467,call,2050,30810
ROOT,2021-03-09 00:00:00,0,0,0,0,1.3262,1.2467,put,823,15004
SKLZ,2021-03-09 00:00:00,17575,12960,96822,67203,1.5474,1.3536,call,17575,96822
SKLZ,2021-03-09 00:00:00,0,0,0,0,1.5474,1.3536,put,12960,67203
SPLK,2021-03-09 00:00:00,10047,5101,82470,55616,0.4424,0.4428,call,10047,82470
SPLK,2021-03-09 00:00:00,0,0,0,0,0.4424,0.4428,put,5101,55616
SPRT,2021-03-09 00:00:00,36,0,966,59,1.1385,1.1684,call,36,966
SPRT,2021-03-09 00:00:00,0,0,0,0,1.1385,1.1684,put,0,59
TSLA,2021-03-09 00:00:00,1013728,603132,2644906,3097079,0.7732,0.7652,call,1013728,2644906
TSLA,2021-03-09 00:00:00,0,0,0,0,0.7732,0.7652,put,603132,3097079
UEC,2021-03-09 00:00:00,2415,48,57286,11405,1.2938,1.2507,call,2415,57286
UEC,2021-03-09 00:00:00,0,0,0,0,1.2938,1.2507,put,48,11405
UPST,2021-03-09 00:00:00,2356,710,9229,5503,1.4913,1.3592,call,2356,9229
UPST,2021-03-09 00:00:00,0,0,0,0,1.4913,1.3592,put,710,5503
WISH,2021-03-09 00:00:00,21736,2836,58116,28199,1.0657,1.0099,call,21736,58116
WISH,2021-03-09 00:00:00,0,0,0,0,1.0657,1.0099,put,2836,28199
WKHS,2021-03-09 00:00:00,103283,24183,345869,189845,1.5088,1.5368,call,103283,345869
WKHS,2021-03-09 00:00:00,0,0,0,0,1.5088,1.5368,put,24183,189845
AMC,2021-03-10 00:00:00,694152,338892,1270581,684683,1.934,1.9201,call,694152,1270581
AMC,2021-03-10 00:00:00,0,0,0,0,1.934,1.9201,put,338892,684683
AMD,2021-03-10 00:00:00,172694,120188,1648621,1546069,0.4585,0.4734,call,172694,1648621
AMD,2021-03-10 00:00:00,0,0,0,0,0.4585,0.4734,put,120188,1546069
AMZN,2021-03-10 00:00:00,119660,77610,439980,384976,0.3,0.3256,call,119660,439980
AMZN,2021-03-10 00:00:00,0,0,0,0,0.3,0.3256,put,77610,384976
APPS,2021-03-10 00:00:00,20860,5614,77460,38210,0.9999,0.9962,call,20860,77460
APPS,2021-03-10 00:00:00,0,0,0,0,0.9999,0.9962,put,5614,38210
AVGO,2021-03-10 00:00:00,4114,2100,66158,89085,0.3264,0.3465,call,4114,66158
AVGO,2021-03-10 00:00:00,0,0,0,0,0.3264,0.3465,put,2100,89085
BABA,2021-03-10 00:00:00,73309,35019,1817352,1426376,0.3748,0.3804,call,73309,1817352
BABA,2021-03-10 00:00:00,0,0,0,0,0.3748,0.3804,put,35019,1426376
BB,2021-03-10 00:00:00,81903,10519,683171,249132,1.2832,1.1829,call,81903,683171
BB,2021-03-10 00:00:00,0,0,0,0,1.2832,1.1829,put,10519,249132
BBIG,2021-03-10 00:00:00,1099,1,12699,380,1.5117,1.4378,call,1099,12699
BBIG,2021-03-10 00:00:00,0,0,0,0,1.5117,1.4378,put,1,380
CLOV,2021-03-10 00:00:00,23602,4165,453912,125743,1.2014,1.1348,call,23602,453912
CLOV,2021-03-10 00:00:00,0,0,0,0,1.2014,1.1348,put,4165,125743
CRWD,2021-03-10 00:00:00,10618,9799,151682,212016,0.6832,0.6247,call,10618,151682
CRWD,2021-03-10 00:00:00,0,0,0,0,0.6832,0.6247,put,9799,212016
DKNG,2021-03-10 00:00:00,364952,70143,502484,213592,0.6788,0.6919,call,364952,502484
DKNG,2021-03-10 00:00:00,0,0,0,0,0.6788,0.6919,put,70143,213592
GME,2021-03-10 00:00:00,407909,388797,436487,1346154,2.1946,2.0359,call,407909,436487
GME,2021-03-10 00:00:00,0,0,0,0,2.1946,2.0359,put,388797,1346154
MCFE,2021-03-10 00:00:00,92,1386,14950,7517,0.5079,0.512,call,92,14950
MCFE,2021-03-10 00:00:00,0,0,0,0,0.5079,0.512,put,1386,7517
MRNA,2021-03-10 00:00:00,9481,9093,245114,199932,0.8178,0.7792,call,9481,245114
MRNA,2021-03-10 00:00:00,0,0,0,0,0.8178,0.7792,put,9093,199932
NET,2021-03-10 00:00:00,8978,5695,148902,83894,0.6647,0.6818,call,8978,148902
NET,2021-03-10 00:00:00,0,0,0,0,0.6647,0.6818,put,5695,83894
NKLA,2021-03-10 00:00:00,18103,7356,257728,185681,1.0136,1.1554,call,18103,257728
NKLA,2021-03-10 00:00:00,0,0,0,0,1.0136,1.1554,put,7356,185681
PLTR,2021-03-10 00:00:00,559811,224382,2178026,1301517,0.9338,0.9408,call,559811,2178026
PLTR,2021-03-10 00:00:00,0,0,0,0,0.9338,0.9408,put,224382,1301517
PYPL,2021-03-10 00:00:00,54807,43163,365716,332176,0.4564,0.4551,call,54807,365716
PYPL,2021-03-10 00:00:00,0,0,0,0,0.4564,0.4551,put,43163,332176
RDHL,2021-03-10 00:00:00,1740,89,14563,5193,1.1284,1.3413,call,1740,14563
RDHL,2021-03-10 00:00:00,0,0,0,0,1.1284,1.3413,put,89,5193
REKR,2021-03-10 00:00:00,1351,52,41138,19571,1.2104,1.1565,call,1351,41138
REKR,2021-03-10 00:00:00,0,0,0,0,1.2104,1.1565,put,52,19571
RIDE,2021-03-10 00:00:00,11562,3267,108984,50596,1.1634,1.1584,call,11562,108984
RIDE,2021-03-10 00:00:00,0,0,0,0,1.1634,1.1584,put,3267,50596
ROOT,2021-03-10 00:00:00,2804,1042,30463,15584,1.2812,1.2343,call,2804,30463
ROOT,2021-03-10 00:00:00,0,0,0,0,1.2812,1.2343,put,1042,15584
SKLZ,2021-03-10 00:00:00,26429,11031,101235,67692,1.6214,1.3858,call,26429,101235
SKLZ,2021-03-10 00:00:00,0,0,0,0,1.6214,1.3858,put,11031,67692
SPLK,2021-03-10 00:00:00,4473,2550,88495,57988,0.4321,0.4448,call,4473,88495
SPLK,2021-03-10 00:00:00,0,0,0,0,0.4321,0.4448,put,2550,57988
SPRT,2021-03-10 00:00:00,4,0,983,59,1.331,1.2695,call,4,983
SPRT,2021-03-10 00:00:00,0,0,0,0,1.331,1.2695,put,0,59
TSLA,2021-03-10 00:00:00,840297,596847,2706409,3156852,0.8128,0.7937,call,840297,2706409
TSLA,2021-03-10 00:00:00,0,0,0,0,0.8128,0.7937,put,596847,3156852
UEC,2021-03-10 00:00:00,1143,177,58616,11400,1.2932,1.2424,call,1143,58616
UEC,2021-03-10 00:00:00,0,0,0,0,1.2932,1.2424,put,177,11400
UPST,2021-03-10 00:00:00,2061,408,9173,5685,1.3872,1.2914,call,2061,9173
UPST,2021-03-10 00:00:00,0,0,0,0,1.3872,1.2914,put,408,5685
WISH,2021-03-10 00:00:00,7068,1855,56486,28386,1.0113,0.9802,call,7068,56486
WISH,2021-03-10 00:00:00,0,0,0,0,1.0113,0.9802,put,1855,28386
WKHS,2021-03-10 00:00:00,56726,15368,359580,192790,1.4234,1.4422,call,56726,359580
WKHS,2021-03-10 00:00:00,0,0,0,0,1.4234,1.4422,put,15368,192790
AMC,2021-03-11 00:00:00,363908,169570,1326787,794707,1.9874,1.8246,call,363908,1326787
AMC,2021-03-11 00:00:00,0,0,0,0,1.9874,1.8246,put,169570,794707
AMD,2021-03-11 00:00:00,261647,158962,1681675,1585737,0.4384,0.4829,call,261647,1681675
AMD,2021-03-11 00:00:00,0,0,0,0,0.4384,0.4829,put,158962,1585737
AMZN,2021-03-11 00:00:00,152406,94518,450090,393259,0.281,0.3253,call,152406,450090
AMZN,2021-03-11 00:00:00,0,0,0,0,0.281,0.3253,put,94518,393259
APPS,2021-03-11 00:00:00,24369,5695,78756,39971,0.9777,0.9714,call,24369,78756
APPS,2021-03-11 00:00:00,0,0,0,0,0.9777,0.9714,put,5695,39971
AVGO,2021-03-11 00:00:00,6959,6507,67356,90077,0.313,0.3291,call,6959,67356
AVGO,2021-03-11 00:00:00,0,0,0,0,0.313,0.3291,put,6507,90077
BABA,2021-03-11 00:00:00,174861,102291,1837529,1438439,0.3761,0.3818,call,174861,1837529
BABA,2021-03-11 00:00:00,0,0,0,0,0.3761,0.3818,put,102291,1438439
BB,2021-03-11 00:00:00,48160,8046,691328,252992,1.2669,1.2268,call,48160,691328
BB,2021-03-11 00:00:00,0,0,0,0,1.2669,1.2268,put,8046,252992
BBIG,2021-03-11 00:00:00,2027,3,13508,379,1.3005,1.3691,call,2027,13508
BBIG,2021-03-11 00:00:00,0,0,0,0,1.3005,1.3691,put,3,379
CLOV,2021-03-11 00:00:00,48017,3472,457459,126660,1.249,1.1509,call,48017,457459
CLOV,2021-03-11 00:00:00,0,0,0,0,1.249,1.1509,put,3472,126660
CRWD,2021-03-11 00:00:00,15762,8924,153298,204562,0.6502,0.5853,call,15762,153298
CRWD,2021-03-11 00:00:00,0,0,0,0,0.6502,0.5853,put,8924,204562
DKNG,2021-03-11 00:00:00,158978,49275,537175,227626,0.6748,0.6908,call,158978,537175
DKNG,2021-03-11 00:00:00,0,0,0,0,0.6748,0.6908,put,49275,227626
GME,2021-03-11 00:00:00,218921,217532,477491,1604253,2.4511,2.2463,call,218921,477491
GME,2021-03-11 00:00:00,0,0,0,0,2.4511,2.2463,put,217532,1604253
MCFE,2021-03-11 00:00:00,170,574,14911,8895,0.4789,0.4734,call,170,14911
MCFE,2021-03-11 00:00:00,0,0,0,0,0.4789,0.4734,put,574,8895
MRNA,2021-03-11 00:00:00,23323,19602,245799,200764,0.7123,0.719,call,23323,245799
MRNA,2021-03-11 00:00:00,0,0,0,0,0.7123,0.719,put,19602,200764
NET,2021-03-11 00:00:00,16300,10690,149467,86609,0.6289,0.6541,call,16300,149467
NET,2021-03-11 00:00:00,0,0,0,0,0.6289,0.6541,put,10690,86609
NKLA,2021-03-11 00:00:00,32799,10550,263861,186216,1.1109,1.1422,call,32799,263861
NKLA,2021-03-11 00:00:00,0,0,0,0,1.1109,1.1422,put,10550,186216
PLTR,2021-03-11 00:00:00,604923,226063,2195149,1327788,0.9123,0.9216,call,604923,2195149
PLTR,2021-03-11 00:00:00,0,0,0,0,0.9123,0.9216,put,226063,1327788
PYPL,2021-03-11 00:00:00,56252,33598,383555,357624,0.4388,0.4496,call,56252,383555
PYPL,2021-03-11 00:00:00,0,0,0,0,0.4388,0.4496,put,33598,357624
RDHL,2021-03-11 00:00:00,226,5,15147,5278,1.1256,1.1139,call,226,15147
RDHL,2021-03-11 00:00:00,0,0,0,0,1.1256,1.1139,put,5,5278
REKR,2021-03-11 00:00:00,9794,3995,41503,19584,1.1038,1.1414,call,9794,41503
REKR,2021-03-11 00:00:00,0,0,0,0,1.1038,1.1414,put,3995,19584
RIDE,2021-03-11 00:00:00,10492,10130,113474,51778,1.1626,1.077,call,10492,113474
RIDE,2021-03-11 00:00:00,0,0,0,0,1.1626,1.077,put,10130,51778
ROOT,2021-03-11 00:00:00,2682,702,31341,15896,1.3284,1.2334,call,2682,31341
ROOT,2021-03-11 00:00:00,0,0,0,0,1.3284,1.2334,put,702,15896
SKLZ,2021-03-11 00:00:00,57700,14279,111804,73928,1.3206,1.2438,call,57700,111804
SKLZ,2021-03-11 00:00:00,0,0,0,0,1.3206,1.2438,put,14279,73928
SPLK,2021-03-11 00:00:00,6974,3117,90578,59253,0.4241,0.426,call,6974,90578
SPLK,2021-03-11 00:00:00,0,0,0,0,0.4241,0.426,put,3117,59253
SPRT,2021-03-11 00:00:00,0,0,984,59,1.6006,1.5312,call,0,984
SPRT,2021-03-11 00:00:00,0,0,0,0,1.6006,1.5312,put,0,59
TSLA,2021-03-11 00:00:00,636503,399625,2781288,3217953,0.775,0.7857,call,636503,2781288
TSLA,2021-03-11 00:00:00,0,0,0,0,0.775,0.7857,put,399625,3217953
UEC,2021-03-11 00:00:00,2893,74,58670,11497,1.315,1.2695,call,2893,58670
UEC,2021-03-11 00:00:00,0,0,0,0,1.315,1.2695,put,74,11497
UPST,2021-03-11 00:00:00,1602,513,9217,5873,1.3552,1.2829,call,1602,9217
UPST,2021-03-11 00:00:00,0,0,0,0,1.3552,1.2829,put,513,5873
WISH,2021-03-11 00:00:00,21886,3171,57665,29486,1.0495,1.0057,call,21886,57665
WISH,2021-03-11 00:00:00,0,0,0,0,1.0495,1.0057,put,3171,29486
WKHS,2021-03-11 00:00:00,109802,38375,368550,195598,1.3073,1.4142,call,109802,368550
WKHS,2021-03-11 00:00:00,0,0,0,0,1.3073,1.4142,put,38375,195598
AMC,2021-03-12 00:00:00,532357,189642,1376906,787852,2.018,1.8828,call,532357,1376906
AMC,2021-03-12 00:00:00,0,0,0,0,2.018,1.8828,put,189642,787852
AMD,2021-03-12 00:00:00,203832,114407,1700181,1622627,0.4411,0.4882,call,203832,1700181
AMD,2021-03-12 00:00:00,0,0,0,0,0.4411,0.4882,put,114407,1622627
AMZN,2021-03-12 00:00:00,178403,128335,449181,397903,0.2911,0.3346,call,178403,449181
AMZN,2021-03-12 00:00:00,0,0,0,0,0.2911,0.3346,put,128335,397903
APPS,2021-03-12 00:00:00,17480,6533,79885,40988,0.9998,0.9802,call,17480,79885
APPS,2021-03-12 00:00:00,0,0,0,0,0.9998,0.9802,put,6533,40988
AVGO,2021-03-12 00:00:00,4294,4244,68245,92590,0.3292,0.336,call,4294,68245
AVGO,2021-03-12 00:00:00,0,0,0,0,0.3292,0.336,put,4244,92590
BABA,2021-03-12 00:00:00,188662,77247,1881363,1465959,0.3806,0.3904,call,188662,1881363
BABA,2021-03-12 00:00:00,0,0,0,0,0.3806,0.3904,put,77247,1465959
BB,2021-03-12 00:00:00,152697,21484,699400,254309,1.3698,1.222,call,152697,699400
BB,2021-03-12 00:00:00,0,0,0,0,1.3698,1.222,put,21484,254309
BBIG,2021-03-12 00:00:00,1822,0,15184,379,1.4178,1.4697,call,1822,15184
BBIG,2021-03-12 00:00:00,0,0,0,0,1.4178,1.4697,put,0,379
CLOV,2021-03-12 00:00:00,19598,3673,468958,122781,1.2147,1.1172,call,19598,468958
CLOV,2021-03-12 00:00:00,0,0,0,0,1.2147,1.1172,put,3673,122781
CRWD,2021-03-12 00:00:00,15898,9915,154502,223553,0.6635,0.6074,call,15898,154502
CRWD,2021-03-12 00:00:00,0,0,0,0,0.6635,0.6074,put,9915,223553
DKNG,2021-03-12 00:00:00,152845,55236,539105,231994,0.666,0.6879,call,152845,539105
DKNG,2021-03-12 00:00:00,0,0,0,0,0.666,0.6879,put,55236,231994
GME,2021-03-12 00:00:00,317923,206078,510165,1676010,2.2442,2.0742,call,317923,510165
GME,2021-03-12 00:00:00,0,0,0,0,2.2442,2.0742,put,206078,1676010
MCFE,2021-03-12 00:00:00,129,568,14967,9461,0.5257,0.5216,call,129,14967
MCFE,2021-03-12 00:00:00,0,0,0,0,0.5257,0.5216,put,568,9461
MRNA,2021-03-12 00:00:00,18099,13519,246803,205704,0.7704,0.7268,call,18099,246803
MRNA,2021-03-12 00:00:00,0,0,0,0,0.7704,0.7268,put,13519,205704
NET,2021-03-12 00:00:00,6262,5858,144233,83432,0.6424,0.6592,call,6262,144233
NET,2021-03-12 00:00:00,0,0,0,0,0.6424,0.6592,put,5858,83432
NKLA,2021-03-12 00:00:00,24543,11083,269218,188508,1.1178,1.15,call,24543,269218
NKLA,2021-03-12 00:00:00,0,0,0,0,1.1178,1.15,put,11083,188508
PLTR,2021-03-12 00:00:00,489255,157081,2212839,1345098,0.8976,0.923,call,489255,2212839
PLTR,2021-03-12 00:00:00,0,0,0,0,0.8976,0.923,put,157081,1345098
PYPL,2021-03-12 00:00:00,40228,26995,384001,365955,0.4308,0.4546,call,40228,384001
PYPL,2021-03-12 00:00:00,0,0,0,0,0.4308,0.4546,put,26995,365955
RDHL,2021-03-12 00:00:00,840,33,15259,5283,1.0434,1.3376,call,840,15259
RDHL,2021-03-12 00:00:00,0,0,0,0,1.0434,1.3376,put,33,5283
REKR,2021-03-12 00:00:00,277,75,41421,19373,1.1926,1.1969,call,277,41421
REKR,2021-03-12 00:00:00,0,0,0,0,1.1926,1.1969,put,75,19373
RIDE,2021-03-12 00:00:00,121043,64264,117144,56455,1.1839,1.2716,call,121043,117144
RIDE,2021-03-12 00:00:00,0,0,0,0,1.1839,1.2716,put,64264,56455
ROOT,2021-03-12 00:00:00,4657,2617,32517,16187,1.2761,1.2432,call,4657,32517
ROOT,2021-03-12 00:00:00,0,0,0,0,1.2761,1.2432,put,2617,16187
SKLZ,2021-03-12 00:00:00,25926,13785,119929,78116,1.3143,1.2512,call,25926,119929
SKLZ,2021-03-12 00:00:00,0,0,0,0,1.3143,1.2512,put,13785,78116
SPLK,2021-03-12 00:00:00,6060,4412,92635,60148,0.4249,0.4402,call,6060,92635
SPLK,2021-03-12 00:00:00,0,0,0,0,0.4249,0.4402,put,4412,60148
SPRT,2021-03-12 00:00:00,9,0,984,49,1.8615,1.6718,call,9,984
SPRT,2021-03-12 00:00:00,0,0,0,0,1.8615,1.6718,put,0,49
TSLA,2021-03-12 00:00:00,783512,556182,2793763,3223732,0.7428,0.7728,call,783512,2793763
TSLA,2021-03-12 00:00:00,0,0,0,0,0.7428,0.7728,put,556182,3223732
UEC,2021-03-12 00:00:00,9072,520,59764,11525,1.3542,1.331,call,9072,59764
UEC,2021-03-12 00:00:00,0,0,0,0,1.3542,1.331,put,520,11525
UPST,2021-03-12 00:00:00,1152,417,9659,6098,1.346,1.2764,call,1152,9659
UPST,2021-03-12 00:00:00,0,0,0,0,1.346,1.2764,put,417,6098
WISH,2021-03-12 00:00:00,7508,2899,60310,29189,1.0564,1.0198,call,7508,60310
WISH,2021-03-12 00:00:00,0,0,0,0,1.0564,1.0198,put,2899,29189
WKHS,2021-03-12 00:00:00,89773,38399,376738,212928,1.3031,1.2828,call,89773,376738
WKHS,2021-03-12 00:00:00,0,0,0,0,1.3031,1.2828,put,38399,212928
AMC,2021-03-15 00:00:00,870926,347192,1175654,671760,2.1184,2.096,call,870926,1175654
AMC,2021-03-15 00:00:00,0,0,0,0,2.1184,2.096,put,347192,671760
AMD,2021-03-15 00:00:00,238206,94520,1640756,1597683,0.4341,0.4674,call,238206,1640756
AMD,2021-03-15 00:00:00,0,0,0,0,0.4341,0.4674,put,94520,1597683
AMZN,2021-03-15 00:00:00,101971,71246,406051,357704,0.2892,0.3308,call,101971,406051
AMZN,2021-03-15 00:00:00,0,0,0,0,0.2892,0.3308,put,71246,357704
APPS,2021-03-15 00:00:00,11438,2747,76351,39688,0.9674,0.9569,call,11438,76351
APPS,2021-03-15 00:00:00,0,0,0,0,0.9674,0.9569,put,2747,39688
AVGO,2021-03-15 00:00:00,7153,4702,65160,87977,0.3186,0.3334,call,7153,65160
AVGO,2021-03-15 00:00:00,0,0,0,0,0.3186,0.3334,put,4702,87977
BABA,2021-03-15 00:00:00,146159,62323,1853583,1450432,0.3836,0.3934,call,146159,1853583
BABA,2021-03-15 00:00:00,0,0,0,0,0.3836,0.3934,put,62323,1450432
BB,2021-03-15 00:00:00,99029,18778,665017,241659,1.2808,1.1836,call,99029,665017
BB,2021-03-15 00:00:00,0,0,0,0,1.2808,1.1836,put,18778,241659
BBIG,2021-03-15 00:00:00,831,1,16856,379,1.3746,1.464,call,831,16856
BBIG,2021-03-15 00:00:00,0,0,0,0,1.3746,1.464,put,1,379
CLOV,2021-03-15 00:00:00,36602,4695,474341,127390,1.1543,1.0543,call,36602,474341
CLOV,2021-03-15 00:00:00,0,0,0,0,1.1543,1.0543,put,4695,127390
CRWD,2021-03-15 00:00:00,11455,10195,141471,218335,0.6668,0.6082,call,11455,141471
CRWD,2021-03-15 00:00:00,0,0,0,0,0.6668,0.6082,put,10195,218335
DKNG,2021-03-15 00:00:00,126683,46500,482204,202885,0.6794,0.6939,call,126683,482204
DKNG,2021-03-15 00:00:00,0,0,0,0,0.6794,0.6939,put,46500,202885
GME,2021-03-15 00:00:00,127064,189541,390018,1533210,2.2667,2.0934,call,127064,390018
GME,2021-03-15 00:00:00,0,0,0,0,2.2667,2.0934,put,189541,1533210
MCFE,2021-03-15 00:00:00,789,1293,14970,10010,0.5089,0.5031,call,789,14970
MCFE,2021-03-15 00:00:00,0,0,0,0,0.5089,0.5031,put,1293,10010
MRNA,2021-03-15 00:00:00,25813,14168,226328,196556,0.7288,0.6874,call,25813,226328
MRNA,2021-03-15 00:00:00,0,0,0,0,0.7288,0.6874,put,14168,196556
NET,2021-03-15 00:00:00,9316,8000,140080,81253,0.6362,0.6732,call,9316,140080
NET,2021-03-15 00:00:00,0,0,0,0,0.6362,0.6732,put,8000,81253
NKLA,2021-03-15 00:00:00,21732,7824,248195,181333,1.1064,1.1513,call,21732,248195
NKLA,2021-03-15 00:00:00,0,0,0,0,1.1064,1.1513,put,7824,181333
PLTR,2021-03-15 00:00:00,383451,123644,2041530,1281898,0.8788,0.8993,call,383451,2041530
PLTR,2021-03-15 00:00:00,0,0,0,0,0.8788,0.8993,put,123644,1281898
PYPL,2021-03-15 00:00:00,25434,19326,365766,350860,0.4296,0.4485,call,25434,365766
PYPL,2021-03-15 00:00:00,0,0,0,0,0.4296,0.4485,put,19326,350860
RDHL,2021-03-15 00:00:00,1891,152,15811,5306,1.0528,1.262,call,1891,15811
RDHL,2021-03-15 00:00:00,0,0,0,0,1.0528,1.262,put,152,5306
REKR,2021-03-15 00:00:00,1025,596,41533,19424,1.1094,1.1418,call,1025,41533
REKR,2021-03-15 00:00:00,0,0,0,0,1.1094,1.1418,put,596,19424
RIDE,2021-03-15 00:00:00,54206,20452,152500,74723,1.1812,1.404,call,54206,152500
RIDE,2021-03-15 00:00:00,0,0,0,0,1.1812,1.404,put,20452,74723
ROOT,2021-03-15 00:00:00,6346,1846,34567,17799,1.4115,1.3561,call,6346,34567
ROOT,2021-03-15 00:00:00,0,0,0,0,1.4115,1.3561,put,1846,17799
SKLZ,2021-03-15 00:00:00,30992,10432,123171,87610,1.3058,1.2574,call,30992,123171
SKLZ,2021-03-15 00:00:00,0,0,0,0,1.3058,1.2574,put,10432,87610
SPLK,2021-03-15 00:00:00,3448,1536,89259,59702,0.4288,0.4392,call,3448,89259
SPLK,2021-03-15 00:00:00,0,0,0,0,0.4288,0.4392,put,1536,59702
SPRT,2021-03-15 00:00:00,10,0,992,49,1.7474,1.4666,call,10,992
SPRT,2021-03-15 00:00:00,0,0,0,0,1.7474,1.4666,put,0,49
TSLA,2021-03-15 00:00:00,503554,269797,2619434,3029295,0.7076,0.7499,call,503554,2619434
TSLA,2021-03-15 00:00:00,0,0,0,0,0.7076,0.7499,put,269797,3029295
UEC,2021-03-15 00:00:00,11886,803,63251,11544,1.3764,1.3566,call,11886,63251
UEC,2021-03-15 00:00:00,0,0,0,0,1.3764,1.3566,put,803,11544
UPST,2021-03-15 00:00:00,2156,1199,9932,6378,1.3526,1.2903,call,2156,9932
UPST,2021-03-15 00:00:00,0,0,0,0,1.3526,1.2903,put,1199,6378
